scope,flag_type,river,year,date,flux_id,value,threshold,notes
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-15,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-15,7451298.863899446,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-16,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-16,7176821.223288274,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-17,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-17,6783762.379120959,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-18,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-18,6345972.533340088,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-19,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-19,6127456.642000254,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-20,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-20,6057641.133532671,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-21,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-21,6278113.588456142,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-22,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-22,6473104.683096927,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-23,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-23,6610342.882124491,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-24,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-24,6688108.528234998,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-25,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-25,6827770.611563591,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-26,6999860.858058577,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-27,7110810.914262374,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-28,7128864.9584401045,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-29,7084112.20114298,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-06-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-06-30,6977482.664697678,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-01,6781456.362243015,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-02,6470045.299041156,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-03,5912489.970737071,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-04,5466007.473903261,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-05,4991395.406388004,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-06,4542925.178556186,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-07,4165875.7670375765,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-08,3873634.567779535,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-09,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-09,3635937.512479591,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-10,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-10,3389083.814775403,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-11,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-11,3076756.5785163394,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-12,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-12,2784330.40143328,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-13,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-13,2460482.8087180615,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-07-14,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-07-14,2131775.832577095,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-09-19,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-09-19,2045558.846679625,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-09-20,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-09-20,2534671.6781595745,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-09-21,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-09-21,2766635.02919735,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-09-22,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-09-22,2797458.7081228057,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-09-23,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-09-23,2690544.7386086034,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-09-24,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-09-24,2471237.831047603,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-09-25,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-09-25,2083580.5593756197,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2001,2001-09-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2001-09-26,1883113.8714133292,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-05-26,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-05-26,3715465.7273942744,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-05-27,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-05-27,7608495.059553737,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-05-28,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-05-28,16348579.635768201,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-05-29,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-05-29,18323648.229270678,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-05-30,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-05-30,22079224.779411882,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-05-31,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-05-31,25057230.250481833,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-06-01,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-06-01,26851981.6939183,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-06-02,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-06-02,26836647.991583295,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-06-03,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-06-03,26580975.433165964,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-06-04,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-06-04,26684563.65671212,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-06-05,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-06-05,26192480.47854085,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-06-06,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-06-06,25586586.879593134,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-06-07,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-06-07,24752420.28981849,1799283.6853553497,Threshold is five times the river median daily flux.
daily,daily_flux_extremely_high_relative_to_river_distribution,Kolyma,2002,2002-06-08,flux_production_candidate_r4_river_specific_q_and_season_linear_Kolyma_2002-06-08,23927547.635758843,1799283.6853553497,Threshold is five times the river median daily flux.
